cohort_id,time,time_index,age,centroid_key,development_type,diet_type,functional_group,individuals,is_alive,is_mature,largest_mass_achieved,location_status,mass_carbon,mass_nitrogen,mass_phosphorus,occupancy_proportion,reproductive_mass_carbon,reproductive_mass_nitrogen,reproductive_mass_phosphorus,territory,territory_size,time_since_maturity,time_to_maturity
ed458855-82bf-48f1-bdb8-5142eb90139f,2013-01-01,0,0.00000,76,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[76],305.59525,0.00000,0.00000
a44b957a-7861-4fc6-89c2-421b22307e9f,2013-01-01,0,0.00000,18,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[18],305.59525,0.00000,0.00000
02f6cb29-c40c-45ef-b3db-95c7e6cb3bab,2013-01-01,0,0.00000,15,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[15],305.59525,0.00000,0.00000
4274a81c-681c-4d6d-9b5d-f200385b3aad,2013-01-01,0,0.00000,32,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[32],305.59525,0.00000,0.00000
660bee74-e275-4f85-ad0b-ccda6b237a4d,2013-01-01,0,0.00000,40,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[40],305.59525,0.00000,0.00000
b7af4d78-5856-485c-ad9b-8aa872ebb738,2013-01-01,0,0.00000,44,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[44],305.59525,0.00000,0.00000
359799d9-4b2a-4334-bfa3-42134e428588,2013-01-01,0,0.00000,16,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[16],305.59525,0.00000,0.00000
e7d7eb05-8a87-408a-8b3a-2bb1692adb2e,2013-01-01,0,0.00000,56,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[56],305.59525,0.00000,0.00000
4d5558fd-bea5-473c-a62d-d3110ec621cd,2013-01-01,0,0.00000,72,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[72],305.59525,0.00000,0.00000
a8139a9c-221e-4b1f-a456-87c9f7b79bcf,2013-01-01,0,0.00000,80,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[80],305.59525,0.00000,0.00000
e1e027c2-b8fc-4b3c-9844-5e672f506c1e,2013-01-01,0,0.00000,50,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[50],305.59525,0.00000,0.00000
28cd9aab-144b-49fb-9d44-c4898c7878fb,2013-01-01,0,0.00000,47,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[47],305.59525,0.00000,0.00000
5b7b3de1-e1d6-439c-bf0a-08f56c2aff56,2013-01-01,0,0.00000,78,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[78],305.59525,0.00000,0.00000
7e51476e-1469-4400-add0-9507c08ca758,2013-01-01,0,0.00000,71,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[71],305.59525,0.00000,0.00000
df1c6b53-8a75-413d-93ff-4e65ec2acdad,2013-01-01,0,0.00000,51,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[51],305.59525,0.00000,0.00000
2c1f8b55-fd05-476c-82e5-a2f465669c41,2013-01-01,0,0.00000,11,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[11],305.59525,0.00000,0.00000
94e319e3-cd84-4976-be1f-d43e36707032,2013-01-01,0,0.00000,31,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[31],305.59525,0.00000,0.00000
92f3a4f7-7cb0-4801-96b8-0e31787faa8d,2013-01-01,0,0.00000,2,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[2],305.59525,0.00000,0.00000
4e58c172-4d84-490b-87ca-d6e9ad26bbc4,2013-01-01,0,0.00000,48,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[48],305.59525,0.00000,0.00000
164e8dae-f0fb-4761-8343-fdd66caf3494,2013-01-01,0,0.00000,0,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[0],305.59525,0.00000,0.00000
ee0f00e5-1e9b-452f-9385-d2a6a0a6d549,2013-01-01,0,0.00000,53,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[53],305.59525,0.00000,0.00000
6bb47d02-76cb-4955-ad16-1fd946b8a654,2013-01-01,0,0.00000,46,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[46],305.59525,0.00000,0.00000
dbe54c3e-87fb-4c74-ad87-cae2055d51ad,2013-01-01,0,0.00000,39,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[39],305.59525,0.00000,0.00000
f7b095f8-cfd6-455d-aa24-9e7132975bf9,2013-01-01,0,0.00000,7,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[7],305.59525,0.00000,0.00000
57020d53-5a0c-47b2-a341-707cec7b0f81,2013-01-01,0,0.00000,49,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[49],305.59525,0.00000,0.00000
622ef07a-a58f-4d32-80d5-80a0f58de2a0,2013-01-01,0,0.00000,60,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[60],305.59525,0.00000,0.00000
252275f6-e4bc-420f-b6ac-1e645f9db30c,2013-01-01,0,0.00000,35,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[35],305.59525,0.00000,0.00000
943d06bb-d107-4859-a0b4-4661c0b40553,2013-01-01,0,0.00000,58,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[58],305.59525,0.00000,0.00000
3fb2b5e7-5320-48eb-8760-3c753127a95a,2013-01-01,0,0.00000,77,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[77],305.59525,0.00000,0.00000
aa0c2372-9287-42f7-8cf2-b3ab4e3ee3a6,2013-01-01,0,0.00000,65,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[65],305.59525,0.00000,0.00000
bfefd82a-fbdb-4cf2-8e58-a2457cb0bff1,2013-01-01,0,0.00000,22,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[22],305.59525,0.00000,0.00000
fe65ac7e-22ed-4cb6-ba7d-c8b379291043,2013-01-01,0,0.00000,9,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[9],305.59525,0.00000,0.00000
cac8fdd3-d91f-4d5f-935c-047b25e09671,2013-01-01,0,0.00000,12,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[12],305.59525,0.00000,0.00000
f77b0c7e-b471-42e4-a976-7785a722dde3,2013-01-01,0,0.00000,73,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[73],305.59525,0.00000,0.00000
cd47cab1-bc8b-4deb-8718-1028deca616b,2013-01-01,0,0.00000,68,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[68],305.59525,0.00000,0.00000
0e34f6aa-a58c-4898-99f6-0cc95db89138,2013-01-01,0,0.00000,21,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[21],305.59525,0.00000,0.00000
e714a9c7-5cc3-4114-8b74-fb078aa30268,2013-01-01,0,0.00000,64,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[64],305.59525,0.00000,0.00000
3e4c6463-f4a2-4ed9-8a77-8a4967e5d4da,2013-01-01,0,0.00000,62,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[62],305.59525,0.00000,0.00000
a0463302-280a-4e1d-8a1f-1efed0652c52,2013-01-01,0,0.00000,34,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[34],305.59525,0.00000,0.00000
d43bf5b3-55d6-4a63-b3d0-0b4de18b91b5,2013-01-01,0,0.00000,8,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[8],305.59525,0.00000,0.00000
b4b772b4-8494-493c-be9f-8588736f65e9,2013-01-01,0,0.00000,75,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[75],305.59525,0.00000,0.00000
17774322-0237-483a-b26e-4960955764e8,2013-01-01,0,0.00000,69,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[69],305.59525,0.00000,0.00000
23ff4c19-4dd3-4cb9-9ece-d3f2a70dc981,2013-01-01,0,0.00000,52,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[52],305.59525,0.00000,0.00000
ee5ad02e-feec-4ab7-acfd-516d90e64568,2013-01-01,0,0.00000,29,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[29],305.59525,0.00000,0.00000
84ff0ddf-b0c7-471a-bc89-2eba5a2a3511,2013-01-01,0,0.00000,63,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[63],305.59525,0.00000,0.00000
becd903a-7ff5-4c8f-a1d7-158f2380966b,2013-01-01,0,0.00000,1,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[1],305.59525,0.00000,0.00000
53a671fc-6e05-4ffe-be5f-8728edf78e16,2013-01-01,0,0.00000,45,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[45],305.59525,0.00000,0.00000
e0022045-9aca-4783-84e9-aa5f4e729e3a,2013-01-01,0,0.00000,70,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[70],305.59525,0.00000,0.00000
bbcb9b0c-b741-405d-8a61-80b9fb99d915,2013-01-01,0,0.00000,27,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[27],305.59525,0.00000,0.00000
974364a3-8a08-4ecb-ab11-e9943ef1f237,2013-01-01,0,0.00000,10,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[10],305.59525,0.00000,0.00000
00577e3f-64cd-48dd-8d9b-e7d675b97c9b,2013-01-01,0,0.00000,59,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[59],305.59525,0.00000,0.00000
2bcb2090-60af-4fef-86db-5fa7e98f5d83,2013-01-01,0,0.00000,42,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[42],305.59525,0.00000,0.00000
8232a035-4ac2-4cb0-89d3-e4af441f26d0,2013-01-01,0,0.00000,30,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[30],305.59525,0.00000,0.00000
c488bf6d-fde6-4bf3-9fb8-273d8d63e42d,2013-01-01,0,0.00000,28,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[28],305.59525,0.00000,0.00000
84e4ea18-c84e-4608-bd63-00bf74855170,2013-01-01,0,0.00000,6,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[6],305.59525,0.00000,0.00000
f6d62832-cbb2-4cf9-96b4-28dc283953d9,2013-01-01,0,0.00000,74,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[74],305.59525,0.00000,0.00000
8e66e9bd-1ff7-47ff-b39b-2a2813213fa8,2013-01-01,0,0.00000,66,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[66],305.59525,0.00000,0.00000
ae7cd130-bf25-4e9b-8f32-024b59fe65ae,2013-01-01,0,0.00000,20,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[20],305.59525,0.00000,0.00000
26b4f1de-a770-49c9-9ef3-f2ed3ab43a8b,2013-01-01,0,0.00000,25,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[25],305.59525,0.00000,0.00000
47bbf57f-92a4-4bc4-9b6e-678f8d43b7f2,2013-01-01,0,0.00000,26,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[26],305.59525,0.00000,0.00000
2fc016aa-3dfe-4570-9422-7aaf81167c1d,2013-01-01,0,0.00000,24,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[24],305.59525,0.00000,0.00000
f1dcfc2a-7ccc-4d05-9c7c-0796050eb829,2013-01-01,0,0.00000,38,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[38],305.59525,0.00000,0.00000
c98bba4a-4c26-4ede-b91f-484d7b84656e,2013-01-01,0,0.00000,14,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[14],305.59525,0.00000,0.00000
145bd33e-5de2-4ede-9c40-4406644407de,2013-01-01,0,0.00000,54,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[54],305.59525,0.00000,0.00000
ae0ea6ef-d324-466f-9142-d2f8f32667e0,2013-01-01,0,0.00000,5,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[5],305.59525,0.00000,0.00000
0001b0b0-be0f-4efe-8726-aa457af44182,2013-01-01,0,0.00000,3,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[3],305.59525,0.00000,0.00000
8c0528ec-78fe-498d-861a-6e20e0354817,2013-01-01,0,0.00000,43,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[43],305.59525,0.00000,0.00000
59e80ef7-38db-4bf5-8d22-9d30bd06fb0b,2013-01-01,0,0.00000,61,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_semelparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[61],305.59525,0.00000,0.00000
735e372a-3962-494d-974d-5ace9bd35cb8,2013-01-01,0,0.00000,7,DevelopmentType.DIRECT,DietType.FOLIAGE|FRUIT,herbivorous_insect_semelparous,1277,True,False,0.00500,active,0.00200,0.00100,0.00200,1.00000,0.00000,0.00000,0.00000,[7],139.63128,0.00000,0.00000
2d6cdf45-345d-413b-8121-d02065ea66ca,2013-01-01,0,0.00000,58,DevelopmentType.DIRECT,DietType.FOLIAGE|FRUIT,herbivorous_insect_semelparous,1277,True,False,0.00500,active,0.00200,0.00100,0.00200,1.00000,0.00000,0.00000,0.00000,[58],139.63128,0.00000,0.00000
95775c61-0a01-4cd5-8733-f4b366bccffc,2013-01-01,0,0.00000,79,DevelopmentType.DIRECT,DietType.FOLIAGE|FRUIT,herbivorous_insect_semelparous,1277,True,False,0.00500,active,0.00200,0.00100,0.00200,1.00000,0.00000,0.00000,0.00000,[79],139.63128,0.00000,0.00000
39e2b0be-c838-49e2-ac97-40237f1f5e47,2013-01-01,0,0.00000,55,DevelopmentType.DIRECT,DietType.FOLIAGE|FRUIT,herbivorous_insect_semelparous,1277,True,False,0.00500,active,0.00200,0.00100,0.00200,1.00000,0.00000,0.00000,0.00000,[55],139.63128,0.00000,0.00000
9f78c738-4441-4b06-ab30-011d56c1c69d,2013-01-01,0,0.00000,35,DevelopmentType.DIRECT,DietType.FOLIAGE|FRUIT,herbivorous_insect_semelparous,1277,True,False,0.00500,active,0.00200,0.00100,0.00200,1.00000,0.00000,0.00000,0.00000,[35],139.63128,0.00000,0.00000
978603c5-2f8b-4356-9d13-ad91326cbed0,2013-01-01,0,0.00000,39,DevelopmentType.DIRECT,DietType.FOLIAGE|FRUIT,herbivorous_insect_semelparous,1277,True,False,0.00500,active,0.00200,0.00100,0.00200,1.00000,0.00000,0.00000,0.00000,[39],139.63128,0.00000,0.00000
8ac01cb4-80e0-4902-bb33-c7d57abb2f59,2013-01-01,0,0.00000,44,DevelopmentType.DIRECT,DietType.FOLIAGE|FRUIT,herbivorous_insect_semelparous,1277,True,False,0.00500,active,0.00200,0.00100,0.00200,1.00000,0.00000,0.00000,0.00000,[44],139.63128,0.00000,0.00000
e30bd44c-c099-4e5b-b757-a66666f6b1d5,2013-01-01,0,0.00000,41,DevelopmentType.DIRECT,DietType.FOLIAGE|FRUIT,herbivorous_insect_semelparous,1277,True,False,0.00500,active,0.00200,0.00100,0.00200,1.00000,0.00000,0.00000,0.00000,[41],139.63128,0.00000,0.00000
e46261b7-565c-468b-9d3a-652c22b15651,2013-01-01,0,0.00000,52,DevelopmentType.DIRECT,DietType.FOLIAGE|FRUIT,herbivorous_insect_semelparous,1277,True,False,0.00500,active,0.00200,0.00100,0.00200,1.00000,0.00000,0.00000,0.00000,[52],139.63128,0.00000,0.00000
0c21004a-a40d-4812-b2e0-064167d39572,2013-01-01,0,0.00000,32,DevelopmentType.DIRECT,DietType.FOLIAGE|FRUIT,herbivorous_insect_semelparous,1277,True,False,0.00500,active,0.00200,0.00100,0.00200,1.00000,0.00000,0.00000,0.00000,[32],139.63128,0.00000,0.00000
6dc3811d-90e1-4d5e-8cf7-d8d2b6caca28,2013-01-01,0,0.00000,72,DevelopmentType.DIRECT,DietType.FOLIAGE|FRUIT,herbivorous_insect_semelparous,1277,True,False,0.00500,active,0.00200,0.00100,0.00200,1.00000,0.00000,0.00000,0.00000,[72],139.63128,0.00000,0.00000
d486248d-1a9f-44d0-83b0-08c573d60ee9,2013-01-01,0,0.00000,17,DevelopmentType.DIRECT,DietType.FOLIAGE|FRUIT,herbivorous_insect_semelparous,1277,True,False,0.00500,active,0.00200,0.00100,0.00200,1.00000,0.00000,0.00000,0.00000,[17],139.63128,0.00000,0.00000
b8c2b869-cf21-4eaa-897b-f5750ac8d4b9,2013-01-01,0,0.00000,56,DevelopmentType.DIRECT,DietType.FOLIAGE|FRUIT,herbivorous_insect_semelparous,1277,True,False,0.00500,active,0.00200,0.00100,0.00200,1.00000,0.00000,0.00000,0.00000,[56],139.63128,0.00000,0.00000
c1cfef7f-d6e0-4437-8a19-e52b48b0f0b9,2013-01-01,0,0.00000,57,DevelopmentType.DIRECT,DietType.FOLIAGE|FRUIT,herbivorous_insect_semelparous,1277,True,False,0.00500,active,0.00200,0.00100,0.00200,1.00000,0.00000,0.00000,0.00000,[57],139.63128,0.00000,0.00000
e36e00ed-68b6-4798-95e9-84fc5ce0090d,2013-01-01,0,0.00000,60,DevelopmentType.DIRECT,DietType.FOLIAGE|FRUIT,herbivorous_insect_semelparous,1277,True,False,0.00500,active,0.00200,0.00100,0.00200,1.00000,0.00000,0.00000,0.00000,[60],139.63128,0.00000,0.00000
2de23f4a-7023-43e2-b645-a36bf6aa4c75,2013-01-01,0,0.00000,61,DevelopmentType.DIRECT,DietType.FOLIAGE|FRUIT,herbivorous_insect_semelparous,1277,True,False,0.00500,active,0.00200,0.00100,0.00200,1.00000,0.00000,0.00000,0.00000,[61],139.63128,0.00000,0.00000
f20269aa-eae1-454a-8d38-d7c807a9efdf,2013-01-01,0,0.00000,71,DevelopmentType.DIRECT,DietType.FOLIAGE|FRUIT,herbivorous_insect_semelparous,1277,True,False,0.00500,active,0.00200,0.00100,0.00200,1.00000,0.00000,0.00000,0.00000,[71],139.63128,0.00000,0.00000
a393a6f7-bed0-4ebc-a0f2-2a1bf72ecd3e,2013-01-01,0,0.00000,14,DevelopmentType.DIRECT,DietType.FOLIAGE|FRUIT,herbivorous_insect_semelparous,1277,True,False,0.00500,active,0.00200,0.00100,0.00200,1.00000,0.00000,0.00000,0.00000,[14],139.63128,0.00000,0.00000
3a31361a-31b9-4b69-ae53-c969480159c0,2013-01-01,0,0.00000,43,DevelopmentType.DIRECT,DietType.FOLIAGE|FRUIT,herbivorous_insect_semelparous,1277,True,False,0.00500,active,0.00200,0.00100,0.00200,1.00000,0.00000,0.00000,0.00000,[43],139.63128,0.00000,0.00000
9163aabf-5e4d-4d37-a14e-5d49c2673d09,2013-01-01,0,0.00000,36,DevelopmentType.DIRECT,DietType.FOLIAGE|FRUIT,herbivorous_insect_semelparous,1277,True,False,0.00500,active,0.00200,0.00100,0.00200,1.00000,0.00000,0.00000,0.00000,[36],139.63128,0.00000,0.00000
93cebb21-dc1f-4d17-9acc-2a20733a1915,2013-01-01,0,0.00000,22,DevelopmentType.DIRECT,DietType.FOLIAGE|FRUIT,herbivorous_insect_semelparous,1277,True,False,0.00500,active,0.00200,0.00100,0.00200,1.00000,0.00000,0.00000,0.00000,[22],139.63128,0.00000,0.00000
1a3b2147-451b-4c47-9777-cae8c65494ec,2013-01-01,0,0.00000,59,DevelopmentType.DIRECT,DietType.FOLIAGE|FRUIT,herbivorous_insect_semelparous,1277,True,False,0.00500,active,0.00200,0.00100,0.00200,1.00000,0.00000,0.00000,0.00000,[59],139.63128,0.00000,0.00000
